date,Month,Districts,10day_avg,30day_avg
11/01/2024,November,Hambantota,91.0145,217.3722
11/11/2024,November,Hambantota,93.2667,254.7914
11/21/2024,November,Hambantota,93.6647,277.9459
12/01/2024,December,Hambantota,63.3855,250.3169
12/11/2024,December,Hambantota,63.8157,220.8659
12/21/2024,December,Hambantota,49.1831,176.3843
01/01/2020,January,Matara,49.8573,176.0641
01/11/2020,January,Matara,47.1812,153.9658
1/21/2020,January,Matara,47.2923,144.3308
02/01/2020,February,Matara,43.0274,137.5009
02/11/2020,February,Matara,40.2333,130.553
2/21/2020,February,Matara,30.6812,113.9419
03/01/2020,March,Matara,45.6521,116.5667
03/11/2020,March,Matara,60.1949,136.5282
3/21/2020,March,Matara,55.0299,160.8769
04/01/2020,April,Matara,66.5726,181.7974
04/11/2020,April,Matara,65.7821,187.3846
4/21/2020,April,Matara,74.388,206.7427
05/01/2020,May,Matara,122.7171,262.8872
05/11/2020,May,Matara,125.4299,322.535
5/21/2020,May,Matara,110.7325,358.8795
06/01/2020,June,Matara,92.2974,328.4598
06/11/2020,June,Matara,76.7863,279.8162
6/21/2020,June,Matara,65.665,234.7487
07/01/2020,July,Matara,46.5274,188.9786
07/11/2020,July,Matara,47.4077,159.6
7/21/2020,July,Matara,45.888,139.8231
08/01/2020,August,Matara,33.2897,126.5855
08/11/2020,August,Matara,49.941,129.1188
8/21/2020,August,Matara,62.647,145.8778
09/01/2020,September,Matara,67.0632,179.6513
09/11/2020,September,Matara,79.4863,209.1966
9/21/2020,September,Matara,95.335,241.8846
10/01/2020,Octomber,Matara,85.847,260.6684
10/11/2020,Octomber,Matara,116.9436,298.1256
10/21/2020,Octomber,Matara,119.5889,322.3795
11/01/2020,November,Matara,118,354.5325
11/11/2020,November,Matara,123.1137,360.7026
11/21/2020,November,Matara,123.6436,364.7573
12/01/2020,December,Matara,76.2547,323.012
12/11/2020,December,Matara,69.2795,269.1778
12/21/2020,December,Matara,56.9274,202.4615
01/01/2021,January,Matara,49.8573,176.0641
01/11/2021,January,Matara,47.1812,153.9658
1/21/2021,January,Matara,47.2923,144.3308
02/01/2021,February,Matara,43.0274,137.5009
02/11/2021,February,Matara,40.2333,130.553
2/21/2021,February,Matara,30.6812,113.9419
03/01/2021,March,Matara,45.6521,116.5667
03/11/2021,March,Matara,60.1949,136.5282
3/21/2021,March,Matara,55.0299,160.8769
04/01/2021,April,Matara,66.5726,181.7974
04/11/2021,April,Matara,65.7821,187.3846
4/21/2021,April,Matara,74.388,206.7427
05/01/2021,May,Matara,122.7171,262.8872
05/11/2021,May,Matara,125.4299,322.535
5/21/2021,May,Matara,110.7325,358.8795
06/01/2021,June,Matara,92.2974,328.4598
06/11/2021,June,Matara,76.7863,279.8162
6/21/2021,June,Matara,65.665,234.7487
07/01/2021,July,Matara,46.5274,188.9786
07/11/2021,July,Matara,47.4077,159.6
7/21/2021,July,Matara,45.888,139.8231
08/01/2021,August,Matara,33.2897,126.5855
08/11/2021,August,Matara,49.941,129.1188
8/21/2021,August,Matara,62.647,145.8778
09/01/2021,September,Matara,67.0632,179.6513
09/11/2021,September,Matara,79.4863,209.1966
9/21/2021,September,Matara,95.335,241.8846
10/01/2021,Octomber,Matara,85.847,260.6684
10/11/2021,Octomber,Matara,116.9436,298.1256
10/21/2021,Octomber,Matara,119.5889,322.3795
11/01/2021,November,Matara,118,354.5325
11/11/2021,November,Matara,123.1137,360.7026
11/21/2021,November,Matara,123.6436,364.7573
12/01/2021,December,Matara,76.2547,323.012
12/11/2021,December,Matara,69.2795,269.1778
12/21/2021,December,Matara,56.9274,202.4615
01/01/2022,January,Matara,49.8573,176.0641
01/11/2022,January,Matara,47.1812,153.9658
1/21/2022,January,Matara,47.2923,144.3308
02/01/2022,February,Matara,43.0274,137.5009
02/11/2022,February,Matara,40.2333,130.553
2/21/2022,February,Matara,30.6812,113.9419
03/01/2022,March,Matara,45.6521,116.5667
03/11/2022,March,Matara,60.1949,136.5282
3/21/2022,March,Matara,55.0299,160.8769
04/01/2022,April,Matara,66.5726,181.7974
04/11/2022,April,Matara,65.7821,187.3846
4/21/2022,April,Matara,74.388,206.7427
05/01/2022,May,Matara,122.7171,262.8872
05/11/2022,May,Matara,125.4299,322.535
5/21/2022,May,Matara,110.7325,358.8795
06/01/2022,June,Matara,92.2974,328.4598
06/11/2022,June,Matara,76.7863,279.8162
6/21/2022,June,Matara,65.665,234.7487
07/01/2022,July,Matara,46.5274,188.9786
07/11/2022,July,Matara,47.4077,159.6
7/21/2022,July,Matara,45.888,139.8231
08/01/2022,August,Matara,33.2897,126.5855
08/11/2022,August,Matara,49.941,129.1188
8/21/2022,August,Matara,62.647,145.8778
09/01/2022,September,Matara,67.0632,179.6513
09/11/2022,September,Matara,79.4863,209.1966
9/21/2022,September,Matara,95.335,241.8846
10/01/2022,Octomber,Matara,85.847,260.6684
